session_id,user_id,session_start,session_end,device_type,referral_source,zip_code,pages_viewed,bounce,converted
SID01781,UID410,2025-03-16 04:53:05,2025-03-16 05:07:05,desktop,paid_search,85001,1,True,False
SID01782,UID118,2025-03-02 20:19:57,2025-03-02 20:27:57,desktop,organic,73301,4,False,False
SID01783,UID311,2025-03-18 01:43:35,2025-03-18 01:58:35,tablet,organic,85001,5,False,False
SID01784,UID411,2025-03-01 01:54:50,2025-03-01 02:09:50,desktop,paid_search,10001,4,False,False
SID01785,UID181,2025-03-13 06:29:06,2025-03-13 06:42:06,desktop,paid_social,10001,3,False,False
SID01786,UID113,2025-03-25 12:18:56,2025-03-25 12:37:56,mobile,paid_search,90001,2,True,False
SID01787,UID326,2025-03-24 07:10:29,2025-03-24 07:26:29,mobile,paid_social,10001,5,False,False
SID01788,UID98,2025-03-25 09:52:38,2025-03-25 09:54:38,mobile,paid_search,10001,3,True,False
SID01789,UID318,2025-03-29 16:08:18,2025-03-29 16:19:18,desktop,paid_social,10001,2,False,True
SID01790,UID129,2025-03-22 23:36:08,2025-03-22 23:43:08,desktop,paid_social,85001,3,False,False
SID01791,UID348,2025-03-06 01:25:55,2025-03-06 01:36:55,desktop,organic,10001,3,False,False
SID01792,UID387,2025-03-06 02:22:01,2025-03-06 02:26:01,mobile,organic,85001,2,False,False
SID01793,UID370,2025-03-21 23:11:00,2025-03-21 23:25:00,mobile,paid_search,10001,2,False,False
SID01794,UID393,2025-03-11 02:19:04,2025-03-11 02:25:04,mobile,paid_social,60601,10,False,False
SID01795,UID338,2025-03-09 12:34:34,2025-03-09 12:50:34,tablet,organic,85001,3,False,False
SID01796,UID349,2025-03-07 20:06:28,2025-03-07 20:21:28,mobile,organic,85001,5,False,False
SID01797,UID430,2025-03-04 19:32:35,2025-03-04 19:51:35,mobile,paid_social,10001,2,False,False
SID01798,UID71,2025-03-01 07:49:49,2025-03-01 07:58:49,desktop,direct,60601,4,False,False
SID01799,UID322,2025-03-01 12:24:07,2025-03-01 12:25:07,tablet,paid_social,60601,2,False,False
SID01800,UID50,2025-03-17 15:34:01,2025-03-17 15:38:01,desktop,direct,10001,4,False,False
SID01801,UID463,2025-03-08 13:15:08,2025-03-08 13:24:08,desktop,paid_search,60601,3,False,True
SID01802,UID322,2025-03-14 12:21:52,2025-03-14 12:36:52,mobile,organic,90001,3,False,False
SID01803,UID331,2025-03-20 14:56:26,2025-03-20 14:57:26,desktop,organic,73301,0,False,False
SID01804,UID21,2025-03-13 15:23:13,2025-03-13 15:42:13,desktop,paid_search,10001,1,True,False
SID01805,UID159,2025-03-09 08:10:41,2025-03-09 08:27:41,desktop,paid_search,10001,2,False,True
SID01806,UID404,2025-03-05 11:41:05,2025-03-05 11:56:05,tablet,paid_search,90001,1,True,False
SID01807,UID226,2025-03-09 05:20:57,2025-03-09 05:34:57,desktop,organic,90001,2,False,False
SID01808,UID18,2025-03-04 18:40:20,2025-03-04 18:46:20,desktop,organic,90001,2,False,False
SID01809,UID297,2025-03-25 15:34:00,2025-03-25 15:38:00,desktop,paid_search,10001,3,False,True
SID01810,UID187,2025-03-28 22:18:17,2025-03-28 22:27:17,desktop,paid_social,10001,2,False,True
SID01811,UID375,2025-03-03 17:45:19,2025-03-03 17:46:19,mobile,organic,85001,0,False,False
SID01812,UID68,2025-03-16 21:55:21,2025-03-16 22:11:21,mobile,paid_social,73301,8,False,False
SID01813,UID47,2025-03-23 02:20:19,2025-03-23 02:30:19,desktop,paid_social,85001,2,False,False
SID01814,UID466,2025-03-02 21:12:16,2025-03-02 21:13:16,mobile,paid_search,60601,2,False,False
SID01815,UID152,2025-03-22 17:17:05,2025-03-22 17:27:05,mobile,organic,60601,1,True,False
SID01816,UID168,2025-03-10 03:45:16,2025-03-10 03:51:16,mobile,organic,60601,1,True,False
SID01817,UID383,2025-03-18 00:19:49,2025-03-18 00:31:49,desktop,organic,90001,3,False,False
SID01818,UID213,2025-03-23 01:52:16,2025-03-23 01:58:16,mobile,organic,73301,2,False,False
SID01819,UID90,2025-03-17 11:38:33,2025-03-17 11:44:33,mobile,paid_search,10001,6,False,False
SID01820,UID103,2025-03-20 01:16:40,2025-03-20 01:26:40,desktop,organic,60601,2,False,False
SID01821,UID68,2025-03-02 20:26:51,2025-03-02 20:36:51,mobile,organic,90001,1,True,False
SID01822,UID403,2025-03-26 17:14:32,2025-03-26 17:30:32,tablet,paid_social,10001,6,False,False
SID01823,UID277,2025-03-11 10:16:12,2025-03-11 10:18:12,desktop,paid_social,73301,1,True,False
SID01824,UID449,2025-03-10 09:22:22,2025-03-10 09:24:22,mobile,organic,73301,3,True,False
SID01825,UID498,2025-03-25 15:10:04,2025-03-25 15:22:04,desktop,organic,90001,3,False,False
SID01826,UID188,2025-03-17 06:32:51,2025-03-17 06:45:51,desktop,organic,85001,0,False,False
SID01827,UID272,2025-03-14 03:02:50,2025-03-14 03:13:50,tablet,paid_search,60601,4,False,True
SID01828,UID257,2025-03-01 17:28:35,2025-03-01 17:45:35,desktop,paid_social,10001,1,True,False
SID01829,UID468,2025-03-08 19:14:38,2025-03-08 19:28:38,desktop,organic,10001,5,False,False
SID01830,UID140,2025-03-17 18:45:40,2025-03-17 19:01:40,desktop,paid_social,60601,6,False,False
SID01831,UID426,2025-03-29 14:35:16,2025-03-29 14:37:16,mobile,paid_search,85001,5,True,False
SID01832,UID85,2025-03-21 22:32:02,2025-03-21 22:33:02,desktop,organic,10001,1,True,False
SID01833,UID132,2025-03-10 13:22:05,2025-03-10 13:36:05,mobile,paid_search,10001,6,True,False
SID01834,UID468,2025-03-02 00:53:20,2025-03-02 00:56:20,desktop,direct,85001,2,False,True
SID01835,UID423,2025-03-28 21:54:31,2025-03-28 22:07:31,desktop,paid_search,60601,5,False,True
SID01836,UID484,2025-03-12 12:56:35,2025-03-12 12:58:35,desktop,organic,73301,1,True,False
SID01837,UID247,2025-03-03 11:59:50,2025-03-03 12:00:50,mobile,paid_social,85001,2,False,False
SID01838,UID496,2025-03-30 14:08:18,2025-03-30 14:26:18,mobile,paid_search,60601,4,False,False
SID01839,UID413,2025-03-02 09:38:48,2025-03-02 09:48:48,mobile,paid_search,85001,7,False,False
SID01840,UID152,2025-03-08 14:10:14,2025-03-08 14:29:14,desktop,paid_social,90001,4,False,False
SID01841,UID383,2025-03-09 11:43:47,2025-03-09 11:47:47,desktop,paid_search,10001,2,False,False
SID01842,UID446,2025-03-06 14:09:38,2025-03-06 14:24:38,desktop,paid_search,73301,3,False,False
SID01843,UID174,2025-03-30 14:46:55,2025-03-30 14:51:55,mobile,paid_search,85001,1,True,False
SID01844,UID412,2025-03-05 13:27:20,2025-03-05 13:40:20,mobile,paid_social,60601,4,False,False
SID01845,UID59,2025-03-15 11:20:42,2025-03-15 11:30:42,mobile,paid_social,10001,3,False,False
SID01846,UID240,2025-03-05 09:07:03,2025-03-05 09:21:03,tablet,organic,10001,4,False,False
SID01847,UID494,2025-03-27 13:38:47,2025-03-27 13:51:47,desktop,paid_social,60601,3,False,False
SID01848,UID39,2025-03-08 17:28:17,2025-03-08 17:44:17,desktop,organic,60601,4,False,False
SID01849,UID73,2025-03-15 18:14:16,2025-03-15 18:30:16,mobile,paid_social,10001,2,True,False
SID01850,UID387,2025-03-06 10:59:14,2025-03-06 11:08:14,desktop,paid_search,60601,2,False,True
SID01851,UID495,2025-03-27 11:15:59,2025-03-27 11:17:59,mobile,paid_search,73301,0,True,False
SID01852,UID116,2025-03-30 12:08:45,2025-03-30 12:23:45,tablet,paid_search,60601,3,False,False
SID01853,UID441,2025-03-13 09:43:36,2025-03-13 09:56:36,mobile,organic,73301,5,False,False
SID01854,UID347,2025-03-22 03:04:04,2025-03-22 03:13:04,desktop,paid_search,90001,4,False,True
SID01855,UID371,2025-03-10 05:17:17,2025-03-10 05:21:17,desktop,organic,10001,4,False,False
SID01856,UID346,2025-03-04 05:59:21,2025-03-04 06:05:21,desktop,organic,10001,2,False,True
SID01857,UID204,2025-03-03 10:36:38,2025-03-03 10:51:38,mobile,paid_search,85001,1,True,False
SID01858,UID496,2025-03-30 14:25:08,2025-03-30 14:32:08,desktop,paid_social,10001,1,True,False
SID01859,UID434,2025-03-09 22:56:57,2025-03-09 23:05:57,desktop,direct,90001,3,False,True
SID01860,UID412,2025-03-10 04:42:46,2025-03-10 04:50:46,desktop,organic,10001,5,False,False
SID01861,UID286,2025-03-03 09:23:19,2025-03-03 09:35:19,mobile,organic,85001,4,False,False
SID01862,UID188,2025-03-23 17:36:28,2025-03-23 17:37:28,desktop,organic,73301,6,False,True
SID01863,UID47,2025-03-28 22:32:30,2025-03-28 22:36:30,desktop,organic,90001,4,False,False
SID01864,UID405,2025-03-07 06:03:09,2025-03-07 06:08:09,desktop,organic,73301,2,False,False
SID01865,UID203,2025-03-16 12:13:18,2025-03-16 12:26:18,mobile,organic,85001,2,False,False
SID01866,UID8,2025-03-01 16:53:33,2025-03-01 17:04:33,desktop,organic,60601,0,False,False
SID01867,UID136,2025-03-27 15:18:36,2025-03-27 15:37:36,desktop,paid_search,10001,3,False,True
SID01868,UID275,2025-03-07 11:04:51,2025-03-07 11:08:51,desktop,direct,60601,4,False,True
SID01869,UID64,2025-03-24 21:02:05,2025-03-24 21:16:05,mobile,direct,90001,0,False,False
SID01870,UID233,2025-03-25 23:54:24,2025-03-26 00:07:24,desktop,organic,90001,3,False,True
SID01871,UID189,2025-03-26 18:08:47,2025-03-26 18:21:47,desktop,paid_search,73301,2,False,False
SID01872,UID345,2025-03-04 13:22:01,2025-03-04 13:24:01,desktop,paid_search,85001,4,False,False
SID01873,UID384,2025-03-09 22:16:44,2025-03-09 22:33:44,mobile,organic,10001,3,False,False
SID01874,UID345,2025-03-25 00:09:31,2025-03-25 00:12:31,desktop,organic,90001,4,False,True
SID01875,UID135,2025-03-26 14:23:43,2025-03-26 14:28:43,desktop,organic,73301,5,False,True
SID01876,UID300,2025-03-07 03:28:23,2025-03-07 03:40:23,tablet,organic,10001,1,True,False
SID01877,UID196,2025-03-01 01:39:26,2025-03-01 01:48:26,desktop,organic,10001,1,True,False
SID01878,UID422,2025-03-04 06:31:49,2025-03-04 06:49:49,desktop,paid_search,90001,4,False,False
SID01879,UID327,2025-03-09 05:56:32,2025-03-09 06:09:32,desktop,paid_search,73301,1,True,False
SID01880,UID482,2025-03-25 03:39:49,2025-03-25 03:47:49,desktop,organic,10001,2,False,False
SID01881,UID191,2025-03-23 05:58:15,2025-03-23 06:10:15,mobile,organic,90001,3,False,False
SID01882,UID56,2025-03-28 17:54:25,2025-03-28 18:00:25,mobile,paid_search,60601,3,False,False
SID01883,UID346,2025-03-15 15:47:21,2025-03-15 15:53:21,mobile,paid_social,85001,2,False,False
SID01884,UID120,2025-03-01 22:42:28,2025-03-01 22:56:28,desktop,direct,85001,4,False,False
SID01885,UID242,2025-03-07 07:10:33,2025-03-07 07:13:33,desktop,paid_search,73301,1,True,False
SID01886,UID13,2025-03-14 07:10:29,2025-03-14 07:12:29,mobile,paid_social,60601,5,True,False
SID01887,UID318,2025-03-26 07:25:39,2025-03-26 07:34:39,mobile,organic,10001,4,False,False
SID01888,UID453,2025-03-02 10:03:25,2025-03-02 10:06:25,tablet,direct,90001,2,False,False
SID01889,UID483,2025-03-12 13:17:40,2025-03-12 13:33:40,mobile,paid_social,60601,3,False,False
SID01890,UID288,2025-03-10 17:50:30,2025-03-10 17:59:30,mobile,paid_search,73301,3,False,False
SID01891,UID168,2025-03-19 16:42:00,2025-03-19 17:00:00,desktop,paid_social,60601,5,False,False
SID01892,UID469,2025-03-19 22:05:34,2025-03-19 22:13:34,mobile,paid_social,85001,4,True,False
SID01893,UID313,2025-03-04 01:29:23,2025-03-04 01:44:23,desktop,organic,10001,4,False,False
SID01894,UID114,2025-03-17 13:24:08,2025-03-17 13:28:08,tablet,paid_social,73301,4,False,False
SID01895,UID332,2025-03-18 13:32:43,2025-03-18 13:50:43,desktop,organic,10001,2,False,False
SID01896,UID33,2025-03-30 06:09:51,2025-03-30 06:12:51,mobile,direct,90001,5,False,False
SID01897,UID326,2025-03-20 04:59:51,2025-03-20 05:13:51,mobile,organic,10001,2,False,False
SID01898,UID422,2025-03-10 11:31:46,2025-03-10 11:47:46,desktop,organic,73301,1,True,False
SID01899,UID238,2025-03-04 21:58:09,2025-03-04 22:15:09,tablet,paid_social,85001,3,False,False
SID01900,UID466,2025-03-28 04:04:36,2025-03-28 04:23:36,desktop,paid_social,73301,3,False,False
SID01901,UID359,2025-03-19 01:45:45,2025-03-19 01:58:45,desktop,organic,60601,3,False,False
SID01902,UID155,2025-03-11 04:45:34,2025-03-11 04:49:34,desktop,paid_search,90001,7,False,True
SID01903,UID333,2025-03-14 04:09:52,2025-03-14 04:21:52,desktop,organic,85001,2,False,False
SID01904,UID210,2025-03-12 01:32:12,2025-03-12 01:40:12,desktop,paid_social,90001,3,False,False
SID01905,UID60,2025-03-12 23:59:02,2025-03-13 00:18:02,tablet,direct,73301,2,False,False
SID01906,UID72,2025-03-28 17:45:05,2025-03-28 17:55:05,desktop,organic,10001,2,False,False
SID01907,UID24,2025-03-09 01:44:17,2025-03-09 01:58:17,mobile,paid_search,10001,6,False,False
SID01908,UID485,2025-03-19 12:57:22,2025-03-19 13:11:22,mobile,paid_social,73301,3,False,False
SID01909,UID20,2025-03-27 15:06:03,2025-03-27 15:12:03,tablet,organic,60601,3,False,False
SID01910,UID156,2025-03-14 07:40:43,2025-03-14 07:57:43,mobile,paid_social,10001,2,False,False
SID01911,UID253,2025-03-03 13:19:53,2025-03-03 13:36:53,desktop,paid_search,60601,2,False,False
SID01912,UID60,2025-03-06 15:32:00,2025-03-06 15:37:00,mobile,organic,73301,2,False,False
SID01913,UID50,2025-03-19 21:26:08,2025-03-19 21:41:08,mobile,organic,10001,2,False,False
SID01914,UID121,2025-03-17 02:40:35,2025-03-17 02:44:35,mobile,organic,73301,3,False,False
SID01915,UID455,2025-03-15 21:01:55,2025-03-15 21:04:55,mobile,organic,60601,5,False,False
SID01916,UID276,2025-03-26 13:29:09,2025-03-26 13:35:09,mobile,paid_search,90001,4,True,False
SID01917,UID70,2025-03-08 16:23:06,2025-03-08 16:29:06,desktop,paid_search,85001,9,False,False
SID01918,UID199,2025-03-03 23:14:01,2025-03-03 23:15:01,desktop,paid_social,73301,2,False,False
SID01919,UID233,2025-03-02 00:37:12,2025-03-02 00:46:12,mobile,paid_search,60601,2,False,False
SID01920,UID190,2025-03-16 10:38:39,2025-03-16 10:55:39,mobile,organic,90001,3,False,False
SID01921,UID344,2025-03-27 04:04:07,2025-03-27 04:15:07,mobile,organic,90001,8,True,False
SID01922,UID487,2025-03-09 10:25:49,2025-03-09 10:29:49,mobile,direct,90001,3,False,False
SID01923,UID381,2025-03-24 22:39:45,2025-03-24 22:49:45,desktop,paid_search,60601,5,False,True
SID01924,UID357,2025-03-06 03:37:05,2025-03-06 03:47:05,desktop,paid_social,85001,4,False,False
SID01925,UID485,2025-03-12 17:31:44,2025-03-12 17:48:44,mobile,organic,10001,0,False,False
SID01926,UID277,2025-03-24 08:04:36,2025-03-24 08:12:36,desktop,organic,10001,3,False,False
SID01927,UID215,2025-03-30 02:06:16,2025-03-30 02:15:16,tablet,organic,85001,1,True,False
SID01928,UID301,2025-03-16 20:01:58,2025-03-16 20:11:58,mobile,direct,90001,2,False,False
SID01929,UID381,2025-03-15 19:16:11,2025-03-15 19:31:11,mobile,organic,60601,1,True,False
SID01930,UID373,2025-03-03 10:26:57,2025-03-03 10:30:57,desktop,paid_social,10001,1,True,False
SID01931,UID80,2025-03-05 08:38:09,2025-03-05 08:46:09,desktop,organic,73301,0,False,False
SID01932,UID454,2025-03-11 13:05:47,2025-03-11 13:20:47,mobile,organic,90001,2,False,False
SID01933,UID213,2025-03-03 05:57:46,2025-03-03 06:15:46,mobile,paid_social,10001,7,True,False
SID01934,UID336,2025-03-27 03:54:32,2025-03-27 04:09:32,mobile,organic,10001,3,False,False
SID01935,UID51,2025-03-17 20:50:57,2025-03-17 21:00:57,desktop,paid_search,85001,5,False,True
SID01936,UID427,2025-03-28 22:04:51,2025-03-28 22:16:51,mobile,organic,85001,1,True,False
SID01937,UID251,2025-03-09 13:03:56,2025-03-09 13:07:56,desktop,paid_social,10001,1,True,False
SID01938,UID316,2025-03-27 21:50:59,2025-03-27 21:53:59,mobile,organic,10001,4,False,False
SID01939,UID209,2025-03-14 07:00:09,2025-03-14 07:18:09,desktop,organic,60601,6,False,False
SID01940,UID481,2025-03-02 03:34:48,2025-03-02 03:44:48,mobile,organic,60601,6,False,False
SID01941,UID488,2025-03-10 17:14:50,2025-03-10 17:21:50,mobile,organic,60601,2,False,False
SID01942,UID144,2025-03-14 06:42:48,2025-03-14 06:56:48,desktop,paid_search,90001,2,False,False
SID01943,UID17,2025-03-11 04:17:40,2025-03-11 04:21:40,desktop,paid_search,73301,1,True,False
SID01944,UID354,2025-03-27 21:52:47,2025-03-27 22:04:47,desktop,paid_search,90001,1,True,False
SID01945,UID190,2025-03-06 08:02:45,2025-03-06 08:08:45,mobile,paid_search,90001,3,False,False
SID01946,UID112,2025-03-05 19:57:33,2025-03-05 20:10:33,mobile,organic,85001,2,False,False
SID01947,UID228,2025-03-16 16:55:23,2025-03-16 17:05:23,mobile,direct,60601,3,False,False
SID01948,UID228,2025-03-19 02:49:47,2025-03-19 02:56:47,mobile,paid_search,90001,2,True,False
SID01949,UID487,2025-03-16 11:44:39,2025-03-16 11:49:39,desktop,direct,73301,2,False,False
SID01950,UID121,2025-03-29 04:32:06,2025-03-29 04:40:06,mobile,organic,60601,3,False,False
SID01951,UID438,2025-03-02 05:08:59,2025-03-02 05:19:59,desktop,paid_search,90001,0,False,True
SID01952,UID186,2025-03-17 12:09:34,2025-03-17 12:15:34,desktop,paid_search,10001,5,False,False
SID01953,UID51,2025-03-17 09:00:43,2025-03-17 09:16:43,desktop,organic,10001,3,False,False
SID01954,UID352,2025-03-21 22:36:16,2025-03-21 22:42:16,mobile,paid_search,10001,3,False,False
SID01955,UID189,2025-03-22 09:01:29,2025-03-22 09:04:29,mobile,direct,73301,3,False,False
SID01956,UID279,2025-03-14 19:21:23,2025-03-14 19:38:23,mobile,organic,10001,4,True,False
SID01957,UID462,2025-03-25 09:18:35,2025-03-25 09:34:35,desktop,paid_search,10001,3,False,True
SID01958,UID331,2025-03-25 16:04:09,2025-03-25 16:23:09,desktop,organic,73301,3,False,False
SID01959,UID184,2025-03-18 06:29:35,2025-03-18 06:44:35,mobile,paid_search,10001,3,True,False
SID01960,UID32,2025-03-02 21:33:14,2025-03-02 21:43:14,tablet,paid_search,10001,5,False,False
SID01961,UID204,2025-03-22 14:23:53,2025-03-22 14:38:53,mobile,paid_social,73301,2,False,False
SID01962,UID142,2025-03-20 18:42:07,2025-03-20 18:53:07,tablet,paid_social,90001,3,False,False
SID01963,UID98,2025-03-22 15:23:50,2025-03-22 15:35:50,mobile,paid_search,60601,4,False,False
SID01964,UID496,2025-03-19 16:46:13,2025-03-19 16:53:13,desktop,direct,73301,4,False,False
SID01965,UID63,2025-03-29 06:42:22,2025-03-29 06:53:22,mobile,organic,90001,1,True,False
SID01966,UID486,2025-03-02 06:10:43,2025-03-02 06:18:43,mobile,paid_social,10001,3,True,False
SID01967,UID435,2025-03-26 10:21:48,2025-03-26 10:24:48,desktop,organic,10001,2,False,False
SID01968,UID422,2025-03-24 12:47:07,2025-03-24 12:58:07,mobile,organic,73301,3,False,False
SID01969,UID233,2025-03-01 17:52:10,2025-03-01 18:08:10,tablet,direct,90001,2,False,False
SID01970,UID47,2025-03-14 23:42:41,2025-03-14 23:44:41,desktop,organic,90001,3,False,False
SID01971,UID340,2025-03-26 11:00:12,2025-03-26 11:15:12,desktop,paid_search,73301,5,False,False
SID01972,UID109,2025-03-29 13:10:57,2025-03-29 13:19:57,desktop,direct,85001,5,False,False
SID01973,UID329,2025-03-10 14:33:33,2025-03-10 14:38:33,mobile,organic,60601,3,False,False
SID01974,UID328,2025-03-13 20:07:59,2025-03-13 20:25:59,desktop,paid_social,85001,3,False,False
SID01975,UID306,2025-03-06 14:12:23,2025-03-06 14:16:23,mobile,organic,60601,7,False,False
SID01976,UID498,2025-03-11 10:30:39,2025-03-11 10:33:39,desktop,paid_social,90001,4,False,False
SID01977,UID11,2025-03-14 06:58:46,2025-03-14 07:05:46,mobile,paid_search,85001,1,True,False
SID01978,UID26,2025-03-23 09:26:42,2025-03-23 09:30:42,desktop,organic,73301,3,False,False
SID01979,UID403,2025-03-26 02:45:36,2025-03-26 02:51:36,mobile,direct,73301,2,False,False
SID01980,UID171,2025-03-12 18:22:34,2025-03-12 18:25:34,mobile,direct,85001,4,False,False
SID01981,UID125,2025-03-01 08:29:04,2025-03-01 08:45:04,desktop,paid_search,73301,3,False,False
SID01982,UID65,2025-03-24 12:51:12,2025-03-24 13:06:12,desktop,direct,73301,5,False,True
SID01983,UID403,2025-03-28 13:27:29,2025-03-28 13:41:29,mobile,direct,73301,2,False,False
SID01984,UID290,2025-03-02 15:53:56,2025-03-02 16:09:56,mobile,paid_search,10001,2,False,False
SID01985,UID106,2025-03-10 02:51:39,2025-03-10 02:57:39,mobile,direct,10001,2,False,False
SID01986,UID36,2025-03-30 18:28:58,2025-03-30 18:47:58,desktop,organic,90001,4,False,True
SID01987,UID425,2025-03-09 00:33:31,2025-03-09 00:34:31,desktop,paid_search,60601,4,False,True
SID01988,UID392,2025-03-19 16:44:19,2025-03-19 16:51:19,mobile,paid_social,73301,3,True,False
SID01989,UID284,2025-03-05 16:27:13,2025-03-05 16:33:13,mobile,paid_search,90001,4,False,False
SID01990,UID107,2025-03-08 04:52:15,2025-03-08 04:59:15,desktop,organic,60601,4,False,False
SID01991,UID301,2025-03-20 17:46:25,2025-03-20 18:00:25,desktop,direct,60601,1,True,False
SID01992,UID111,2025-03-27 03:11:39,2025-03-27 03:21:39,desktop,organic,60601,4,False,False
SID01993,UID417,2025-03-06 07:53:32,2025-03-06 08:10:32,mobile,direct,60601,2,False,False
SID01994,UID446,2025-03-06 11:16:12,2025-03-06 11:18:12,mobile,paid_search,73301,2,False,False
SID01995,UID120,2025-03-26 20:37:38,2025-03-26 20:51:38,mobile,organic,90001,4,True,False
SID01996,UID169,2025-03-30 21:15:03,2025-03-30 21:22:03,desktop,direct,73301,4,False,False
SID01997,UID397,2025-03-21 15:19:20,2025-03-21 15:38:20,desktop,paid_search,73301,6,False,False
